,DateTime,LblCol1,LblCol2,Sensor1,Sensor2
399,2041-09-30 22:58:55,label2,label4,14.1908903121948,113.679718017578
400,2041-09-30 22:58:54,label2,label4,14.1908903121948,114.137489318848
401,2041-09-30 22:58:53,label2,label4,,115.510795593262
402,2041-09-30 22:58:52,label2,label4,14.4197759628296,117.494468688965
403,2041-09-30 22:58:51,label2,label4,14.4197759628296,118.410011291504
404,2041-09-30 22:58:50,label2,label4,,119.478141784668
405,2041-09-30 22:58:49,label2,label4,13.9620056152344,119.172958374023
406,2041-09-30 22:58:48,label2,label4,14.4197759628296,116.273742675781
407,2041-09-30 22:58:47,label2,label4,14.4197759628296,115.358200073242
408,2041-09-30 22:58:46,label2,label4,,114.747840881348
409,2041-09-30 22:58:45,label2,label4,14.64866065979,115.663383483887
410,2041-09-30 22:58:44,label2,label4,14.4197759628296,117.952239990234
411,2041-09-30 22:58:43,label2,label4,,119.325546264648
412,2041-09-30 22:58:42,label2,label4,14.1908903121948,119.783317565918
413,2041-09-30 22:58:41,label2,label4,14.1908903121948,118.715187072754
414,2041-09-30 22:58:40,label2,label4,,117.18928527832
415,2041-09-30 22:58:39,label2,label4,14.1908903121948,115.663383483887
416,2041-09-30 22:58:38,label2,label4,13.9620056152344,114.442665100098
417,2041-09-30 22:58:37,label2,label4,,114.137489318848
418,2041-09-30 22:58:36,label2,label4,14.1908903121948,116.273742675781
419,2041-09-30 22:58:35,label2,label4,13.9620056152344,118.867774963379
420,2041-09-30 22:58:34,label2,label4,14.4197759628296,120.088500976563
421,2041-09-30 22:58:33,label2,label4,,118.715187072754
422,2041-09-30 22:58:32,label2,label4,14.1908903121948,116.273742675781
423,2041-09-30 22:58:31,label2,label4,14.4197759628296,115.205612182617
424,2041-09-30 22:58:30,label2,label4,,113.984893798828
425,2041-09-30 22:58:29,label2,label4,14.4197759628296,113.679718017578
426,2041-09-30 22:58:28,label2,label4,14.1908903121948,114.747840881348
